PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
315938180,https://twitter.com/AJCsports/status/1836472773369024670,,Twitter,19189802,AJC Sports,blank_for_now,blank_for_now,"{""follower_count"":30547,""following_count"":6443,""like_count"":14844,""post_count"":121475,""views_count"":8063788,""comment_count"":1146,""share_count"":25412}",Atlanta United unveils its MARTA collection https://t.co/BId4bCH67p, ,no longer populated,,2024-09-18T18:30:03.000Z,post data removed,,0,0,0,469,,
319828520,https://www.facebook.com/100063802129123/posts/974633808006681,,FacebookDirect,26198233,95.5 WSB,blank_for_now,blank_for_now,"{""follower_count"":92000,""following_count"":null,""like_count"":95,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","The other six long-term parking spots for MARTA are expected to be upgraded and reactivated through April 2025 on a rolling schedule, according to the agency.", ,no longer populated,,2024-09-18T14:00:11.000Z,post data removed,,1,0,0,0,,
315961772,https://twitter.com/wsbradio/status/1836404846250926497,,Twitter,7008875,WSB Radio,blank_for_now,blank_for_now,"{""follower_count"":57571,""following_count"":217,""like_count"":824,""post_count"":450232,""views_count"":479377,""comment_count"":null,""share_count"":null}","The other six long-term parking spots for MARTA are expected to be upgraded and reactivated through April 2025 on a rolling schedule, according to the agency. https://t.co/HWhOJju35H", ,no longer populated,,2024-09-18T14:00:08.000Z,post data removed,,0,0,0,315,,
314939187,https://twitter.com/gpbnews/status/1836066342425837590,,Twitter,7155544,GPB News,blank_for_now,blank_for_now,"{""follower_count"":18496,""following_count"":2349,""like_count"":null,""post_count"":123074,""views_count"":null,""comment_count"":null,""share_count"":null}","MARTA officials rolled out a new bus with a design honoring the late congressman and civil rights leader John Lewis at an event in College Park last week. 

GPB's Amanda Andrews reports.
https://t.co/X3xBQh4U8k", ,no longer populated,,2024-09-17T15:35:03.000Z,post data removed,,2,2,0,245,,
315002408,https://twitter.com/ClaytonTV23/status/1836050015669587999,,Twitter,19192460,Clayton County TV,blank_for_now,blank_for_now,"{""follower_count"":1079,""following_count"":264,""like_count"":297,""post_count"":14795,""views_count"":53234,""comment_count"":53,""share_count"":38}","In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/v19O42UDSK", ,no longer populated,,2024-09-17T14:30:10.000Z,post data removed,,0,0,0,3,,
315085610,https://twitter.com/ClaytonCountyGA/status/1836050016156131599,,Twitter,16299979,Clayton County Government (Board of Commissioners),blank_for_now,blank_for_now,"{""follower_count"":4110,""following_count"":333,""like_count"":null,""post_count"":17114,""views_count"":null,""comment_count"":null,""share_count"":null}","In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/kBIIvZqqRe", ,no longer populated,,2024-09-17T14:30:10.000Z,post data removed,,0,0,0,12,,
319114042,https://www.facebook.com/100064719549298/posts/969519115215398,,FacebookDirect,25476939,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":878000,""following_count"":null,""like_count"":828450,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta United unveiled its MARTA line on Monday in a nod to the mass transit option’s importance to the city and to the MLS team’s supporters., ,no longer populated,,2024-09-17T01:30:02.000Z,post data removed,,38,2,2,0,,
314549230,https://twitter.com/ajc/status/1835809902494646366,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1086853,""following_count"":48792,""like_count"":null,""post_count"":372845,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta United unveils its MARTA collection https://t.co/fYYd7TCWpf, ,no longer populated,,2024-09-16T22:36:03.000Z,post data removed,,2,1,0,3933,,
319114164,https://www.facebook.com/100064719549298/posts/969422378558405,,FacebookDirect,25476939,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":878000,""following_count"":null,""like_count"":828450,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta United unveiled its MARTA line on Monday in a nod to the mass transit option’s importance to the city and to the MLS team’s supporters., ,no longer populated,,2024-09-16T22:00:12.000Z,post data removed,,21,1,0,0,,
314471858,https://twitter.com/donnalowrynews/status/1835789297687126370,,Twitter,19031865,Donna Lowry,blank_for_now,blank_for_now,"{""follower_count"":8968,""following_count"":3711,""like_count"":128,""post_count"":8476,""views_count"":16238,""comment_count"":null,""share_count"":null}",Special Atlanta bus design honors civil rights icon John Lewis https://t.co/h7tJAjFE9r, ,no longer populated,,2024-09-16T21:14:10.000Z,post data removed,,6,1,3,338,,
313809167,https://twitter.com/ajc/status/1835728115106017570,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1086853,""following_count"":48792,""like_count"":null,""post_count"":372845,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta United unveils its MARTA collection https://t.co/nUm0yIvkrT, ,no longer populated,,2024-09-16T17:11:03.000Z,post data removed,,0,2,0,2942,,
313809170,https://twitter.com/ajc/status/1835721822530118050,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1086853,""following_count"":48792,""like_count"":null,""post_count"":372845,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta United unveils its MARTA collection https://t.co/ClFckM9n3l, ,no longer populated,,2024-09-16T16:46:03.000Z,post data removed,,3,1,2,3230,,
313810622,https://twitter.com/ClaytonCountyGA/status/1835702732411244554,,Twitter,16299979,Clayton County Government (Board of Commissioners),blank_for_now,blank_for_now,"{""follower_count"":4111,""following_count"":333,""like_count"":593,""post_count"":17060,""views_count"":163228,""comment_count"":124,""share_count"":190}","In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/nwlpDrkSxY", ,no longer populated,,2024-09-16T15:30:11.000Z,post data removed,,0,0,0,29,,
313732392,https://twitter.com/ClaytonTV23/status/1835702732482650511,,Twitter,19192460,Clayton County TV,blank_for_now,blank_for_now,"{""follower_count"":1079,""following_count"":264,""like_count"":297,""post_count"":14795,""views_count"":53234,""comment_count"":53,""share_count"":38}","In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/WSV6INVpF2", ,no longer populated,,2024-09-16T15:30:11.000Z,post data removed,,0,0,0,14,,
312140265,https://www.youtube.com/watch?v=_cgpug9bpNw,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":337000,""following_count"":0,""like_count"":1567931,""post_count"":45905,""views_count"":237306456,""comment_count"":503689,""share_count"":0}","Lewis was one of the Freedom Riders who helped the interstate bus system and a “tireless advocate” for MARTA, according to the agency.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p", ,no longer populated,,2024-09-14T13:07:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSWJ3YkNnPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--83c5d180f2bc8a01c0f5b3642dd72211b90a1398/post-3674-312140265-thumbnail,33,0,0,476,,
311840069,https://www.instagram.com/p/C_3sqxOJsKR/,,InstagramDirect,22797379,CNN,blank_for_now,blank_for_now,"{""follower_count"":20081758,""following_count"":345,""like_count"":35370978,""post_count"":16970,""views_count"":397180311,""comment_count"":2372219,""share_count"":0}","Railcars once filled with bustling commuters in the city of Atlanta are now 65 feet below the Atlantic Ocean and filled with inquisitive fish, sea turtles and coral.

At the end of last year, the Metropolitan Atlanta Rapid Transit Authority dumped two railcars off Georgia’s coast as part of a program to develop reef habitats and marine wildlife with the Georgia Department of Natural Resources Reef Project. Any hazardous materials were removed first, and they were inspected by the US Coast Guard.

In August, the DNR Coastal Resources Division made its first dive to check on the cars and discovered soft coral beginning to grow and at least nine species of game fish.

Read more at the link in @cnn’s bio.

📸: Cameron Brinton; MARTA/Georgia Department of Natural Resources", ,no longer populated,,2024-09-13T20:11:51.000Z,post data removed,,45284,0,480,0,,
311481230,https://www.youtube.com/watch?v=QEGsLEMeELk,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":335000,""following_count"":0,""like_count"":1560946,""post_count"":45792,""views_count"":235263582,""comment_count"":496348,""share_count"":0}","Three people are ""claiming injury"" after a MARTA bus struck a tree, according to the agency.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p", ,no longer populated,,2024-09-13T03:34:17.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmg4VnlnPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--29880f54312bd033db40148219f9b441fbf1b86b/post-3674-311481230-thumbnail,1,0,0,152,,
311530178,https://twitter.com/AtlNewsNow/status/1834417726917312617,,Twitter,13396500,Atlanta News,blank_for_now,blank_for_now,"{""follower_count"":17683,""following_count"":1099,""like_count"":465,""post_count"":42027,""views_count"":260099,""comment_count"":187,""share_count"":493}","Three people were injured Thursday evening after a MARTA bus went off the road and crashed in southwest Atlanta, officia... https://t.co/sBpy5H7toU", ,no longer populated,,2024-09-13T02:24:02.000Z,post data removed,,0,0,0,235,,
311457352,https://twitter.com/FOX5Atlanta/status/1834411698523902404,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":727786,""following_count"":1802,""like_count"":null,""post_count"":513800,""views_count"":null,""comment_count"":null,""share_count"":null}",Three people were injured in a crash involving a MARTA bus in southwest Atlanta on Thursday evening. https://t.co/Y0cfoQLvh5, ,no longer populated,,2024-09-13T02:00:05.000Z,post data removed,,1,0,0,1234,,
311360984,https://www.facebook.com/18793419640/posts/900223005306085,,FacebookDirect,23821633,CNN International,blank_for_now,blank_for_now,"{""follower_count"":21000000,""following_count"":0,""like_count"":19117935,""post_count"":5988,""views_count"":6759441,""comment_count"":336293,""share_count"":145332}","Railcars once filled with hustling commuters in the city of Atlanta are now 65 feet below the Atlantic Ocean filled with inquisitive fish, sea turtles and coral.

At the end of last year, the Metropolitan Atlanta Rapid Transit Authority (MARTA) dumped two railcars off Georgia’s coast as part of a program to develop reef habitats and marine wildlife with the Georgia Department of Natural Resources Reef Project. https://cnn.it/4dYbIoM", ,no longer populated,,2024-09-12T19:32:01.000Z,post data removed,,103,12,10,0,,
311301460,https://www.facebook.com/5550296508/posts/902836558375663,,FacebookDirect,24179866,CNN,blank_for_now,blank_for_now,"{""follower_count"":40000000,""following_count"":0,""like_count"":34601059,""post_count"":6827,""views_count"":25115498,""comment_count"":3004819,""share_count"":790674}","Railcars once filled with hustling commuters in the city of Atlanta are now 65 feet below the Atlantic Ocean filled with inquisitive fish, sea turtles and coral.

At the end of last year, the Metropolitan Atlanta Rapid Transit Authority (MARTA) dumped two railcars off Georgia’s coast as part of a program to develop reef habitats and marine wildlife with the Georgia Department of Natural Resources Reef Project. https://cnn.it/4dYbIoM", ,no longer populated,,2024-09-12T19:32:01.000Z,post data removed,,512,42,91,0,,
363556607,https://www.instagram.com/reel/C_1A851PQXF/,,InstagramDirect,29017316,Big Gipp,blank_for_now,blank_for_now,"{""follower_count"":296721,""following_count"":3511,""like_count"":208476,""post_count"":22479,""views_count"":3724439,""comment_count"":19212,""share_count"":0}","#Welcome2Atlantis🎩🌊
 @djgregstreet 
About To Ride The John Lewis Marta Train Atlanta At The College Park Train Station. Pull Up. I'm Here Til 5pm #PullUp #DontMissTheTrain #WeOutside #JohnLewisLegacy
#JohnLewisBus
#MARTAHonorsJohnLewis
#Vote @martatransit @v103atlanta
Zoom Zoom #Leadership👑🎩 
#SouthernAllience🏘 
Zagga"," I G live man. I G live y'all get in here y'all get in here Let the monitor I was monitor today Y'all get in here y'all get in here I'm with monitor dance the college park station. I'm here to five o'clock I'm about to be the first person to drive away from the public I know some of the people from Mars already wrote on it but I'm about to ride on the John Lewis model bus I'm at the college park train station. Pull up. I'm here to five o'clock sit every land at Mars to the balls so they're doing voter registration today Because as you know Marcus with John Lewis Grab a banana Reverend Orange, Jose Williams, Jr Dr. King and the whole crew The Montgomery bus boycott This means a whole lot more than what you just looking at As a whole lot to this This is the John Lewis model bus You check your boy out I got him some breeze cards Might be the first person to ride it By the ride the motor bus through my show live Part of my show live in the motor bus but I'm still up inside The college park train station Y'all tell college park go down by um",no longer populated,,2024-09-12T19:12:35.000Z,post data removed,,346,0,8,3496,,
311129829,https://twitter.com/ClaytonCountyGA/status/1834185238404100363,,Twitter,16299979,Clayton County Government (Board of Commissioners),blank_for_now,blank_for_now,"{""follower_count"":4108,""following_count"":333,""like_count"":592,""post_count"":16995,""views_count"":161908,""comment_count"":124,""share_count"":190}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/Oa6Y7IVjAS, ,no longer populated,,2024-09-12T11:00:13.000Z,post data removed,,1,0,0,42,,
311082883,https://twitter.com/ClaytonTV23/status/1834185239872102850,,Twitter,19192460,Clayton County TV,blank_for_now,blank_for_now,"{""follower_count"":1077,""following_count"":264,""like_count"":297,""post_count"":14769,""views_count"":52917,""comment_count"":53,""share_count"":38}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/baZ3W8luk9, ,no longer populated,,2024-09-12T11:00:13.000Z,post data removed,,0,0,0,21,,
310861424,https://twitter.com/ClaytonCountyGA/status/1833913478328779243,,Twitter,16299979,Clayton County Government (Board of Commissioners),blank_for_now,blank_for_now,"{""follower_count"":4110,""following_count"":333,""like_count"":null,""post_count"":16957,""views_count"":null,""comment_count"":null,""share_count"":null}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/NHA0N73AgY, ,no longer populated,,2024-09-11T17:00:20.000Z,post data removed,,0,0,0,18,,
310793394,https://twitter.com/ClaytonTV23/status/1833913478752461023,,Twitter,19192460,Clayton County TV,blank_for_now,blank_for_now,"{""follower_count"":1077,""following_count"":264,""like_count"":297,""post_count"":14735,""views_count"":52855,""comment_count"":53,""share_count"":38}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/2NzCJn5vb9, ,no longer populated,,2024-09-11T17:00:20.000Z,post data removed,,0,0,0,8,,
310063071,https://twitter.com/ClaytonTV23/status/1833551110579028408,,Twitter,19192460,Clayton County TV,blank_for_now,blank_for_now,"{""follower_count"":1079,""following_count"":264,""like_count"":297,""post_count"":14690,""views_count"":52670,""comment_count"":53,""share_count"":38}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/MwaP24KtE3, ,no longer populated,,2024-09-10T17:00:25.000Z,post data removed,,0,0,0,3,,
310137051,https://twitter.com/ClaytonCountyGA/status/1833551109836726649,,Twitter,16299979,Clayton County Government (Board of Commissioners),blank_for_now,blank_for_now,"{""follower_count"":4110,""following_count"":333,""like_count"":null,""post_count"":16945,""views_count"":null,""comment_count"":null,""share_count"":null}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/3VQcb4qXGj, ,no longer populated,,2024-09-10T17:00:24.000Z,post data removed,,0,0,0,19,,
309498734,https://twitter.com/big_mize/status/1833204088152199225,,Twitter,13489773,Jim Mize,blank_for_now,blank_for_now,"{""follower_count"":3867,""following_count"":3303,""like_count"":null,""post_count"":34056,""views_count"":null,""comment_count"":null,""share_count"":null}","#atlchat

#marta

#martatrain

#candlerpark

#candlerparkfallfestival

#AtlantaBeltline

#ponceyhighland

#intownatl

#Atlanta 

#fultoncounty

#fultoncountyga https://t.co/feQglVxQS1", ,no longer populated,,2024-09-09T18:01:28.000Z,post data removed,,0,1,0,20,,
309552807,https://twitter.com/ClaytonCountyGA/status/1833188796659044460,,Twitter,16299979,Clayton County Government (Board of Commissioners),blank_for_now,blank_for_now,"{""follower_count"":4110,""following_count"":333,""like_count"":null,""post_count"":16943,""views_count"":null,""comment_count"":null,""share_count"":null}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/vZOdATjizF, ,no longer populated,,2024-09-09T17:00:42.000Z,post data removed,,1,0,0,24,,
309499140,https://twitter.com/ClaytonTV23/status/1833188796701016508,,Twitter,19192460,Clayton County TV,blank_for_now,blank_for_now,"{""follower_count"":1079,""following_count"":264,""like_count"":297,""post_count"":14690,""views_count"":52670,""comment_count"":53,""share_count"":38}",The Metropolitan Atlanta Rapid Transit Authority (MARTA) and the John and Lillian Miles Lewis Foundation are hosting a special bus unveiling and voter registration drive honoring late Civil Rights icon and MARTA advocate Congressman John Lewis and his wife Lillian Miles Lewis. https://t.co/gU04V4ty9m, ,no longer populated,,2024-09-09T17:00:42.000Z,post data removed,,0,0,0,15,,
308655656,https://twitter.com/AlexIp718/status/1832201359447232702,,Twitter,7088512,Alex Ip 葉清霖 @alexip718@journa.host,blank_for_now,blank_for_now,"{""follower_count"":3490,""following_count"":4270,""like_count"":null,""post_count"":5943,""views_count"":null,""comment_count"":null,""share_count"":null}","The estimated cost for the BeltLine Streetcar East Extension is $230 million in 2023. Clifton Corridor would take $990 million to $1.3 billion. 

Why MARTA and City of Atlanta never bothered to apply for federal funding while these projects languish or get downgraded baffles me", ,no longer populated,,2024-09-06T23:36:59.000Z,post data removed,,157,16,9,7050,,
307640134,https://twitter.com/ajc/status/1831773052096442796,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1086299,""following_count"":48804,""like_count"":null,""post_count"":372405,""views_count"":null,""comment_count"":null,""share_count"":null}","Atlanta banned data centers near Beltline, MARTA. Some will move forward https://t.co/HU1iVmq8RY", ,no longer populated,,2024-09-05T19:15:02.000Z,post data removed,,0,1,0,1876,,
407667743,https://www.instagram.com/p/C_ikEHpAQo1/,,InstagramDirect,31245661,LWV Georgia,blank_for_now,blank_for_now,"{""follower_count"":963,""following_count"":583,""like_count"":0,""post_count"":1304,""views_count"":0,""comment_count"":0,""share_count"":0}","LWVGA reconvenes metro Atlanta young (and old) professionals for a debate watch party, round 2.

You’re invited to watch the debate on the big screen and enjoy fellowship, food, and drinks. Come ready to reflect on the issues that matter most to our communities and get prepared to participate in the 2024 elections – up and down the ballot!

Here’s what you need to know:

When: Sept. 10, Tuesday | Doors open at 8:30 pm | Debate begins at 9 pm

Where: Ohio River South, 235 Mitchell St. SW, 4th Floor

Getting here: Street parking is free after 6 pm, and an additional parking lot is nearby at 110 Ted Turner Dr. SW. We are a 7-minute walk from the Five Points MARTA station.

We hope to see you there on Tuesday, September 10!

RSVP LINK: https://ohioriversouth.com/events/presidential-debate-sept/", ,no longer populated,,2024-09-05T15:12:37.000Z,post data removed,,10,0,0,0,,
307566513,https://twitter.com/AmyKremer/status/1831570665192727034,,Twitter,10602615,Amy Kremer,blank_for_now,blank_for_now,"{""follower_count"":118699,""following_count"":20730,""like_count"":null,""post_count"":60232,""views_count"":null,""comment_count"":null,""share_count"":null}","Why is MARTA holding voter reservation drives?

Conservative organizations should register to participate…

#GOTV #gapol #Voterregistration #Atlanta https://t.co/FOo29GMGwX", ,no longer populated,,2024-09-05T05:50:50.000Z,post data removed,,6,1,2,652,,
306619796,https://www.youtube.com/watch?v=AtFgPbuP8NE,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":328000,""following_count"":0,""like_count"":1531860,""post_count"":45503,""views_count"":230398987,""comment_count"":494896,""share_count"":0}",Join us on Atlanta News First at 11pm for Atlanta's Top Headlines including a Fed Ex driver crashes into a home. A shocking attack  on a MARTA Bus Driver and Atlanta Firefighters say they are overworked and underpaid and threatening to walk off their jobs., ,no longer populated,,2024-09-05T01:59:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSEpYeHljPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--32c60adfa205352384928d4e90d05d989a20babe/post-3674-306619796-thumbnail,6,0,0,658,,
318796157,https://www.instagram.com/p/C_gQtvUOkky/,,InstagramDirect,27603968,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":110144,""following_count"":618,""like_count"":null,""post_count"":4609,""views_count"":null,""comment_count"":null,""share_count"":null}","The Atlanta City Council has approved new ordinances that could significantly reshape the city's core by restricting where data centers can be developed. The legislation, which bars new data centers from being built near the BeltLine and within a half-mile of MARTA stations, is designed to prioritize human spaces over industrial use.

Atlanta's data center market has been one of the fastest-growing in the nation, driven by increased demand for digital infrastructure. However, city leaders are concerned that these developments could encroach on valuable urban space that is better used for public amenities.

The new restrictions will take effect once Atlanta Mayor Andre Dickens signs them. 

Click the link in the bio for the story. 

#11Alive #Atlanta #DataCenters", ,no longer populated,,2024-09-04T17:45:08.000Z,post data removed,,153,0,2,0,,
307327702,https://twitter.com/ajlamesa/status/1831387936912502871,,Twitter,4386639,Anthony LaMesa,blank_for_now,blank_for_now,"{""follower_count"":16572,""following_count"":674,""like_count"":null,""post_count"":217783,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @UrbanizeATL: First new MARTA trains on track to debut in Atlanta in less than a year, transit agency reports.  https://t.co/VIiGVky08c", ,no longer populated,"First new MARTA trains on track to debut in Atlanta in less than a year, transit agency reports.  https://t.co/VIiGVky08c",2024-09-04T17:44:44.000Z,post data removed,,0,9,0,0,,"First new MARTA trains on track to debut in Atlanta in less than a year, transit agency reports.  https://t.co/VIiGVky08c"
307327711,https://twitter.com/UrbanizeATL/status/1831382705654919327,,Twitter,19190760,Urbanize Atlanta,blank_for_now,blank_for_now,"{""follower_count"":7986,""following_count"":912,""like_count"":null,""post_count"":8138,""views_count"":null,""comment_count"":null,""share_count"":null}","First new MARTA trains on track to debut in Atlanta in less than a year, transit agency reports.  https://t.co/VIiGVky08c", ,no longer populated,,2024-09-04T17:23:57.000Z,post data removed,,41,9,1,2407,,
307224358,https://twitter.com/staceyhopkinsga/status/1831361442249167265,,Twitter,9593025,Stacey Ma Dukes Hopkins,blank_for_now,blank_for_now,"{""follower_count"":5811,""following_count"":5554,""like_count"":null,""post_count"":127861,""views_count"":null,""comment_count"":null,""share_count"":null}","This is great, but what about the rest of us in metro Atlanta and the state of Georgia? They are building these data centers in South Fulton (heavily Black neigborhoods) and we gotta talk about their energy needs and climate impacts.

https://t.co/lM5mseeZYD.", ,no longer populated,,2024-09-04T15:59:27.000Z,post data removed,,1,1,1,125,,
307019008,https://twitter.com/gpbnews/status/1831342278926823546,,Twitter,7155544,GPB News,blank_for_now,blank_for_now,"{""follower_count"":18497,""following_count"":2350,""like_count"":3982,""post_count"":122961,""views_count"":1183759,""comment_count"":750,""share_count"":188440}","The Atlanta City Council voted Tuesday, Sept. 3, to ban data centers along and near the Atlanta BeltLine and within a half-mile of MARTA stations.

The new legislation aims to preserve new residential and mixed-use developments, trails and green space.
https://t.co/i0uNAXVbXH", ,no longer populated,,2024-09-04T14:43:18.000Z,post data removed,,0,0,0,186,,
307082759,https://twitter.com/11AliveNews/status/1831290621346140388,,Twitter,6809639,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":436492,""following_count"":2674,""like_count"":50151,""post_count"":497171,""views_count"":22752235,""comment_count"":14026,""share_count"":34758}","Ordinance to ban data centers from popping up near BeltLine, MARTA stations passed by Atlanta City Council https://t.co/StVjiJiaH8", ,no longer populated,,2024-09-04T11:18:02.000Z,post data removed,,4,2,0,1454,,
306935781,https://www.youtube.com/watch?v=ggoJB4l9vrY,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1890000,""following_count"":0,""like_count"":5539898,""post_count"":111644,""views_count"":1342926159,""comment_count"":1948129,""share_count"":0}",The board said the move is to prioritize public spaces over industrial use., ,no longer populated,,2024-09-04T09:57:28.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT3VFMENjPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe7cb5402af34333dd9298e4944a18bb65aba737/post-7167-306935781-thumbnail,2,0,0,230,,
306763853,https://www.youtube.com/watch?v=txG-xS6E_Iw,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":328000,""following_count"":0,""like_count"":1531860,""post_count"":45503,""views_count"":230398987,""comment_count"":494896,""share_count"":0}","In a statement to Atlanta News First, MARTA said: “The driver did not suffer any injuries during the encounter.""

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p", ,no longer populated,,2024-09-04T03:08:22.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTVE2ekNjPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aefd43bd1eeb20c1c59ee9b9237ae078ae2fa34c/post-3674-306763853-thumbnail,48,0,0,978,,
